index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
335,692989,20171031,90.0,z,DES survey hex -407-491 tiling 9,1.058
336,685816,20171010,90.0,z,DES survey hex 227-318 tiling 7,1.059
337,680712,20170923,90.0,z,DES survey hex -360-562 tiling 7,1.06
338,691952,20171028,90.0,z,DES survey hex 55-349 tiling 8,1.062
339,693004,20171031,90.0,z,DES survey hex 155-420 tiling 7,1.063
340,692985,20171031,90.0,z,DES survey hex -352-511 tiling 9,1.064
341,682027,20170926,90.0,z,DES survey hex 36+16 tiling 7,1.064
342,677400,20170913,90.0,z,DES survey hex 371-75 tiling 7,1.065
343,677400,20170913,90.0,z,DES survey hex 371-75 tiling 7,1.065
344,686489,20171012,90.0,z,DES survey hex -183-613 tiling 8,1.065
345,677400,20170913,90.0,z,DES survey hex 371-75 tiling 7,1.065
346,677400,20170913,90.0,z,DES survey hex 371-75 tiling 7,1.065
347,677400,20170913,90.0,z,DES survey hex 371-75 tiling 7,1.065
348,693118,20171031,90.0,z,DES survey hex 418-166 tiling 8,1.067
349,677394,20170913,90.0,z,DES survey hex 419-24 tiling 7,1.067
350,680649,20170923,90.0,z,DES survey hex -527-420 tiling 9,1.067
351,693047,20171031,90.0,z,DES survey hex 454-511 tiling 8,1.068
352,691987,20171028,90.0,z,DES survey hex 20-34 tiling 9,1.069
353,681897,20170926,90.0,z,DES survey hex -505-450 tiling 9,1.07
354,681542,20170925,90.0,z,DES survey hex -275-582 tiling 7,1.071
355,689004,20171019,90.0,z,DES survey hex 73-592 tiling 9,1.072
356,693026,20171031,90.0,z,DES survey hex 170-308 tiling 8,1.072
357,692297,20171029,90.0,z,DES survey hex -230-430 tiling 9,1.072
358,691921,20171028,90.0,z,DES survey hex -186-471 tiling 9,1.073
359,681948,20170926,90.0,z,DES survey hex -411-4 tiling 7,1.074
360,685797,20171010,90.0,z,DES survey hex 65-461 tiling 7,1.074
361,691189,20171026,90.0,z,DES survey hex 61-653 tiling 9,1.075
362,693048,20171031,90.0,z,DES survey hex 287-511 tiling 7,1.075
363,690822,20171025,90.0,z,DES survey hex -111-633 tiling 8,1.075
364,680697,20170923,90.0,z,DES survey hex -465-643 tiling 8,1.075
365,693017,20171031,90.0,z,DES survey hex 334-176 tiling 8,1.076
366,681525,20170925,90.0,z,DES survey hex -403-511 tiling 8,1.077
367,680867,20170923,90.0,z,DES survey hex 164-45 tiling 9,1.078
368,692338,20171029,90.0,z,DES survey hex 115-237 tiling 7,1.079
369,691554,20171027,90.0,z,DES survey hex 78-278 tiling 9,1.079
370,689773,20171021,90.0,z,DES survey hex 53-542 tiling 8,1.08
371,693134,20171031,90.0,z,DES survey hex 403-116 tiling 9,1.082
372,693116,20171031,90.0,z,DES survey hex 435-156 tiling 8,1.082
373,680661,20170923,90.0,z,DES survey hex -436-461 tiling 8,1.083
374,675272,20170906,90.0,z,DES survey hex 589-450 tiling 8,1.084
376,691182,20171026,90.0,z,DES survey hex 68-45 tiling 8,1.086
377,691989,20171028,90.0,z,DES survey hex 20-55 tiling 9,1.086
378,682444,20170927,90.0,z,DES survey hex 60-501 tiling 8,1.087
379,686488,20171012,90.0,z,DES survey hex -217-623 tiling 8,1.087
380,680701,20170923,90.0,z,DES survey hex -412-582 tiling 7,1.087
381,693027,20171031,90.0,z,DES survey hex 189-318 tiling 8,1.091
382,676438,20170910,90.0,z,DES survey hex 772-329 tiling 7,1.091
383,675595,20170907,90.0,z,DES survey hex -506-410 tiling 8,1.093
384,691190,20171026,90.0,z,DES survey hex 27-643 tiling 8,1.093
385,692009,20171028,90.0,z,DES survey hex -105-653 tiling 9,1.093
386,691954,20171028,90.0,z,DES survey hex 58-308 tiling 9,1.094
387,692006,20171028,90.0,z,DES survey hex -80-623 tiling 9,1.094
388,691950,20171028,90.0,z,DES survey hex 33-511 tiling 9,1.094
389,680715,20170923,90.0,z,DES survey hex -355-623 tiling 7,1.098
390,691183,20171026,90.0,z,DES survey hex 68-65 tiling 8,1.099
391,691918,20171028,90.0,z,DES survey hex -137-491 tiling 9,1.101
392,693185,20171031,90.0,z,DES survey hex 430-461 tiling 8,1.101
393,691177,20171026,90.0,z,DES survey hex 68-24 tiling 8,1.101
394,681517,20170925,90.0,z,DES survey hex -332-491 tiling 8,1.102
