EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
694712,20171109,90.00000000,z,DES survey hex 373-369 tiling 8,0.96500000
690804,20171025,90.00000000,z,DES survey hex -299-14 tiling 8,0.96500000
691933,20171028,90.00000000,z,DES survey hex -2-542 tiling 9,0.96600000
692046,20171028,90.00000000,z,DES survey hex 292-24 tiling 8,0.96600000
691902,20171028,90.00000000,z,DES survey hex -183-613 tiling 9,0.96600000
681903,20170926,90.00000000,z,DES survey hex -505-471 tiling 9,0.96600000
692982,20171031,90.00000000,z,DES survey hex -398-532 tiling 9,0.96600000
694266,20171108,90.00000000,z,DES survey hex 230-126 tiling 8,0.96700000
691184,20171026,90.00000000,z,DES survey hex 52-55 tiling 8,0.96800000
691949,20171028,90.00000000,z,DES survey hex 10-501 tiling 9,0.96800000
691986,20171028,90.00000000,z,DES survey hex 4-24 tiling 9,0.96800000
693158,20171031,90.00000000,z,DES survey hex 314-633 tiling 7,0.96900000
692389,20171029,90.00000000,z,DES survey hex 113-379 tiling 8,0.96900000
691560,20171027,90.00000000,z,DES survey hex 42-278 tiling 9,0.96900000
674329,20170901,90.00000000,z,DES survey hex -208-420 tiling 8,0.96900000
692045,20171028,90.00000000,z,DES survey hex 292-4 tiling 8,0.97200000
682029,20170926,90.00000000,z,DES survey hex 52+26 tiling 7,0.97200000
694713,20171109,90.00000000,z,DES survey hex 412-369 tiling 8,0.97200000
680403,20170922,90.00000000,z,DES survey hex -485-400 tiling 8,0.97200000
689748,20171021,90.00000000,z,DES survey hex 340+26 tiling 9,0.97300000
694683,20171109,90.00000000,z,DES survey hex 634-633 tiling 7,0.97400000
693005,20171031,90.00000000,z,DES survey hex 174-390 tiling 7,0.97400000
692000,20171028,90.00000000,z,DES survey hex -25-603 tiling 9,0.97400000
694700,20171109,90.00000000,z,DES survey hex 406-471 tiling 8,0.97400000
691894,20171028,90.00000000,z,DES survey hex -212-542 tiling 9,0.97500000
693125,20171031,90.00000000,z,DES survey hex 501-136 tiling 8,0.97500000
675600,20170907,90.00000000,z,DES survey hex -370-450 tiling 7,0.97500000
690807,20171025,90.00000000,z,DES survey hex -219+16 tiling 8,0.97600000
692990,20171031,90.00000000,z,DES survey hex -390-461 tiling 9,0.97600000
692052,20171028,90.00000000,z,DES survey hex 244-14 tiling 8,0.97600000
