EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
689726,20171021,90.00000000,i,DES survey hex 68-24 tiling 9,1.04800000
689726,20171021,90.00000000,i,DES survey hex 68-24 tiling 9,1.04800000
670389,20170821,90.00000000,i,DES survey hex -117-613 tiling 8,1.04800000
691916,20171028,90.00000000,i,DES survey hex -114-481 tiling 9,1.04900000
689334,20171020,90.00000000,i,DES survey hex 265-521 tiling 8,1.04900000
691709,20171027,90.00000000,i,DES survey hex 688-562 tiling 7,1.04900000
672759,20170827,90.00000000,i,DES survey hex 164-65 tiling 8,1.05000000
689795,20171021,90.00000000,i,DES survey hex 218-410 tiling 8,1.05000000
687809,20171016,90.00000000,i,DES survey hex -386-572 tiling 9,1.05000000
687866,20171016,90.00000000,i,DES survey hex -232-471 tiling 9,1.05000000
672759,20170827,90.00000000,i,DES survey hex 164-65 tiling 8,1.05000000
681633,20170925,90.00000000,i,DES survey hex 132-227 tiling 8,1.05100000
670443,20170821,90.00000000,i,DES survey hex 196+16 tiling 8,1.05100000
681603,20170925,90.00000000,i,DES survey hex 85-491 tiling 8,1.05100000
670477,20170821,90.00000000,i,DES survey hex 228+37 tiling 8,1.05300000
692079,20171028,90.00000000,i,DES survey hex 404+6 tiling 8,1.05300000
687887,20171016,90.00000000,i,DES survey hex 4-45 tiling 9,1.05400000
681916,20170926,90.00000000,i,DES survey hex -529-481 tiling 9,1.05400000
689643,20171021,90.00000000,i,DES survey hex -219-4 tiling 9,1.05500000
689818,20171021,90.00000000,i,DES survey hex 280-491 tiling 8,1.05500000
691670,20171027,90.00000000,i,DES survey hex 229-339 tiling 8,1.05500000
688997,20171019,90.00000000,i,DES survey hex 39-318 tiling 9,1.05500000
672078,20170825,90.00000000,i,DES wide hex 475-440 tiling 10,1.05600000
692119,20171028,90.00000000,i,DES survey hex 517-126 tiling 8,1.05600000
672078,20170825,90.00000000,i,DES wide hex 475-440 tiling 10,1.05600000
689298,20171020,90.00000000,i,DES survey hex 166-207 tiling 8,1.05800000
689784,20171021,90.00000000,i,DES survey hex 133-410 tiling 8,1.05900000
668683,20170817,90.00000000,i,DES survey hex 253-572 tiling 6,1.06000000
681631,20170925,90.00000000,i,DES survey hex 115-217 tiling 8,1.06100000
681537,20170925,90.00000000,i,DES survey hex -238-532 tiling 8,1.06200000
668704,20170817,90.00000000,i,DES survey hex 185-511 tiling 6,1.06200000
692127,20171028,90.00000000,i,DES survey hex 567-136 tiling 8,1.06200000
670381,20170821,90.00000000,i,DES survey hex -258-653 tiling 7,1.06200000
680443,20170922,90.00000000,i,DES survey hex -441-420 tiling 7,1.06400000
670457,20170821,90.00000000,i,DES survey hex 276+26 tiling 8,1.06500000
691658,20171027,90.00000000,i,DES survey hex 227-318 tiling 8,1.06600000
668056,20170816,90.00000000,i,DES survey hex -75-440 tiling 8,1.06700000
691209,20171026,90.00000000,i,DES survey hex 17-572 tiling 9,1.06700000
681489,20170925,90.00000000,i,DES survey hex -475-562 tiling 8,1.06700000
692125,20171028,90.00000000,i,DES survey hex 550-126 tiling 8,1.07100000
692044,20171028,90.00000000,i,DES survey hex 308+6 tiling 9,1.07100000
678998,20170917,90.00000000,i,DES survey hex 307-55 tiling 7,1.07200000
669488,20170819,90.00000000,i,DES survey hex -117-461 tiling 8,1.07200000
686453,20171012,90.00000000,i,DES survey hex -294-420 tiling 8,1.07600000
681605,20170925,90.00000000,i,DES survey hex 109-501 tiling 8,1.07600000
689809,20171021,90.00000000,i,DES survey hex 249-461 tiling 8,1.07700000
680653,20170923,90.00000000,i,DES survey hex -482-461 tiling 8,1.07700000
672091,20170825,90.00000000,i,DES wide hex 509-318 tiling 10,1.08000000
680464,20170922,90.00000000,i,DES survey hex -456-491 tiling 8,1.08000000
668718,20170817,90.00000000,i,DES survey hex 286-481 tiling 6,1.08100000
680678,20170923,90.00000000,i,DES survey hex -539-643 tiling 8,1.08300000
681954,20170926,90.00000000,i,DES survey hex -363+6 tiling 7,1.08500000
680505,20170922,90.00000000,i,DES survey hex -231-450 tiling 9,1.08500000
681273,20170924,90.00000000,i,DES survey hex 419-65 tiling 8,1.08600000
689039,20171019,90.00000000,i,DES survey hex 303-308 tiling 8,1.08700000
672072,20170825,90.00000000,i,DES wide hex 454-511 tiling 10,1.08700000
679000,20170917,90.00000000,i,DES survey hex 355-65 tiling 8,1.08900000
680691,20170923,90.00000000,i,DES survey hex -436-613 tiling 8,1.09000000
680698,20170923,90.00000000,i,DES survey hex -399-623 tiling 8,1.09000000
672785,20170827,90.00000000,i,DES survey hex 132-4 tiling 8,1.09000000
677375,20170913,90.00000000,i,DES survey hex 427-542 tiling 8,1.09100000
689801,20171021,90.00000000,i,DES survey hex 245-440 tiling 8,1.09100000
692088,20171028,90.00000000,i,DES survey hex 451-24 tiling 8,1.09300000
669980,20170820,90.00000000,i,DES survey hex -186-450 tiling 8,1.09300000
691265,20171026,90.00000000,i,DES survey hex 254-481 tiling 8,1.09400000
689742,20171021,90.00000000,i,DES survey hex 339-75 tiling 8,1.09400000
681913,20170926,90.00000000,i,DES survey hex -554-491 tiling 9,1.09400000
672769,20170827,90.00000000,i,DES survey hex 196-4 tiling 9,1.09400000
680752,20170923,90.00000000,i,DES survey hex -156-562 tiling 8,1.09500000
680694,20170923,90.00000000,i,DES survey hex -431-633 tiling 8,1.09500000
672794,20170827,90.00000000,i,DES survey hex 196+37 tiling 9,1.09600000
672748,20170827,90.00000000,i,DES survey hex 196-45 tiling 8,1.09600000
680453,20170922,90.00000000,i,DES survey hex -433-481 tiling 7,1.09600000
680695,20170923,90.00000000,i,DES survey hex -465-643 tiling 8,1.09700000
672391,20170826,90.00000000,i,DES survey hex 212-34 tiling 8,1.09700000
687865,20171016,90.00000000,i,DES survey hex -255-461 tiling 9,1.09700000
672064,20170825,90.00000000,i,DES wide hex 432-400 tiling 10,1.09800000
689339,20171020,90.00000000,i,DES survey hex 353-623 tiling 8,1.09900000
689010,20171019,90.00000000,i,DES survey hex 114-298 tiling 8,1.09900000
689829,20171021,90.00000000,i,DES survey hex 376-521 tiling 8,1.09900000
680813,20170923,90.00000000,i,DES survey hex 45-582 tiling 8,1.09900000
672083,20170825,90.00000000,i,DES wide hex 491-349 tiling 10,1.09900000
681667,20170925,90.00000000,i,DES survey hex 315-207 tiling 8,1.10200000
688202,20171017,90.00000000,i,DES survey hex 326-278 tiling 7,1.10200000
669506,20170819,90.00000000,i,DES wide hex 384-461 tiling 9,1.10300000
682092,20170926,90.00000000,i,DES survey hex 100+37 tiling 9,1.10300000
669506,20170819,90.00000000,i,DES wide hex 384-461 tiling 9,1.10300000
680808,20170923,90.00000000,i,DES survey hex 104-603 tiling 8,1.10400000
672066,20170825,90.00000000,i,DES wide hex 453-390 tiling 10,1.10800000
672084,20170825,90.00000000,i,DES wide hex 492-369 tiling 10,1.10900000
677249,20170913,90.00000000,i,DES survey hex -336-582 tiling 7,1.10900000
